stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,stop_timezone,wheelchair_boarding
VIEUXPOR,876933,Vieux Port,47.57112,-0.4925900000000001,0,Europe/Paris,0
PAUGER,23604,Pauger,47.482873,-0.6783180000000001,0,Europe/Paris,0
2STGI,31945,St-Gilles,47.506242,-0.5889750000000001,0,Europe/Paris,1
MAUFINE,36835,Maufinée,47.502189,-0.5891710000000001,0,Europe/Paris,1
LANGLADE,,Langlade,47.467749,-0.5295299999999999,0,Europe/Paris,0
2BARR,,La Barre,47.473199,-0.5988810000000001,0,Europe/Paris,1
PERRIERE,395213,La Perrière,47.464766,-0.408236,0,Europe/Paris,0
BEAUSSIE,62567,Beaussier,47.47588,-0.5992490000000001,0,Europe/Paris,1
BASMOR-E,8169,Bas Mortier,47.51532,-0.4744830000000001,0,Europe/Paris,1
HAUBOU-E,4893,Hauts de Bouchemaine,47.430068,-0.609392,0,Europe/Paris,1
JEJAURES,6732,Jean Jaurès,47.457331,-0.5231660000000001,0,Europe/Paris,1
BOURJO-E,825402,Bourg Joly,47.408828,-0.313155,0,Europe/Paris,0
GENETIER,30363,Genetière,47.495005,-0.442515,0,Europe/Paris,0
LECLSY-E,30324,Maréchal Leclerc,47.518415,-0.4667240000000001,0,Europe/Paris,1
HOTELL-E,31454,Hôtellerie,47.488845,-0.5189580000000001,0,Europe/Paris,1
POIVRE-E,17887,Poivre,47.513557,-0.5931310000000001,0,Europe/Paris,1
MASJLI-E,20082,St-Jean Mairie,47.458643,-0.6589270000000002,0,Europe/Paris,0
ALLEMAGN,7193,Allemagne,47.526667,-0.6019230000000001,0,Europe/Paris,1
BACHOUAS,294727,Bachouasne,47.467853,-0.433422,0,Europe/Paris,0
ECOANDAR,621938,Andard École,47.457398,-0.398655,0,Europe/Paris,0
BEAURE-E,6393,Beaurepaire,47.474004,-0.5594870000000001,0,Europe/Paris,0
LOUPINO,22893,Loupinot,47.424534,-0.5525070000000001,0,Europe/Paris,1
RENOU,6625,Renou,47.436923,-0.4867620000000001,0,Europe/Paris,0
ALLARD,27879,Allard,47.449534,-0.5387470000000001,0,Europe/Paris,1
JEBOUI-E,32451,Jean Bouin,47.458999,-0.5328130000000001,0,Europe/Paris,1
GALLIE,3438,Gallieni,47.434617,-0.5245720000000001,0,Europe/Paris,1
1BBCA,,Belle-Beille Campus,47.477932,-0.6031990000000002,0,Europe/Paris,1
JEBOUTON,30254,Jean Boutton,47.438577,-0.5073670000000001,0,Europe/Paris,1
FRES37-E,286593,Le Fresne,47.442386,-0.5835920000000001,0,Europe/Paris,0
CAMPBO-E,13123,Bouchemaine Camping,47.419291,-0.6116390000000002,0,Europe/Paris,1
CHEMONGA,921683,Chemin de Mongazon,47.484508,-0.4849220000000001,0,Europe/Paris,0
LAVALE-E,97392,La Vallée,47.493322,-0.389125,0,Europe/Paris,1
ROCHMA-E,370620,Roche Marotte,47.447371,-0.5192860000000001,0,Europe/Paris,0
SAULA-E,997892,Saulaie,47.528968,-0.4877470000000001,0,Europe/Paris,0
SOUCMAIR,431117,Soucelles Mairie,47.56812,-0.4191250000000001,0,Europe/Paris,0
BRAINN-E,145513,Narcé,47.448579,-0.431165,0,Europe/Paris,0
JUIGDEP,15142,Juigné,47.539949,-0.6153830000000001,0,Europe/Paris,1
STLEONCB,11495,St-Léonard,47.459632,-0.5220570000000001,0,Europe/Paris,1
BEAULIEU,4126,Beaulieu,47.495526,-0.4370260000000001,0,Europe/Paris,0
BICHON-E,20435,Bichon,47.479236,-0.5636420000000001,0,Europe/Paris,1
COINTR-E,6267,Cointreau,47.476442,-0.5073120000000001,0,Europe/Paris,1
MAIRTREL,26533,Trélazé Mairie,47.445663,-0.4691700000000001,0,Europe/Paris,1
ALEROY,16814,André Leroy,47.464497,-0.5484980000000002,0,Europe/Paris,1
STEMEL-E,576181,Ste-Melaine Centre,47.370358,-0.4966200000000001,0,Europe/Paris,0
VILSAN-E,309,Village Santé,47.457155,-0.512175,0,Europe/Paris,1
LINOVE-E,7167,Lino Ventura,47.44716,-0.5291890000000001,0,Europe/Paris,1
DUBE,11379,Dube,47.415859,-0.5230380000000001,0,Europe/Paris,1
LEGRAS-E,11618,Legras,47.529174,-0.5668900000000001,0,Europe/Paris,0
2ANRO,32091,Roseraie,47.443924,-0.554027,0,Europe/Paris,1
MILLOTCO,6963,Millot,47.456943,-0.5334230000000001,0,Europe/Paris,0
MORLIE-E,18333,Morlière,47.461561,-0.4823480000000001,0,Europe/Paris,1
2STRA,16728,Strasbourg,47.457518,-0.5540590000000001,0,Europe/Paris,1
CHATAI,372480,Chataignier,47.545682,-0.6499830000000001,0,Europe/Paris,0
JEAN-MON,880633,Monnet,47.465602,-0.6014650000000001,0,Europe/Paris,1
BLEUNIER,852081,Bleunière,47.556612,-0.424492,0,Europe/Paris,1
VALINIER,69725,Petites Valinières,47.507204,-0.445,0,Europe/Paris,0
REUSSIER,434069,Reussières,47.569408,-0.5643210000000001,0,Europe/Paris,0
VALDE-AR,788530,Val de Maine,47.443074,-0.6124280000000001,0,Europe/Paris,1
BELPOU-E,21861,Belle Poule,47.428427,-0.5277539999999999,0,Europe/Paris,0
VIRELET,259631,Virelet,47.478741,-0.340244,0,Europe/Paris,0
AROBA-E,31354,Arobase,47.463994,-0.5316980000000001,0,Europe/Paris,1
HUETTE-E,924330,Huetterie,47.458948,-0.4789360000000001,0,Europe/Paris,0
CROIXV-E,28430,Route de Bouchemaine,47.444974,-0.5772090000000001,0,Europe/Paris,0
BOUTHOMA,29965,Bouché Thomas,47.444822,-0.5500100000000001,0,Europe/Paris,1
CARCIT-E,8361,Carrefour St-Serge,47.487632,-0.5431430000000002,0,Europe/Paris,1
MILLAR-E,10309,Millardière,47.513919,-0.4737460000000001,0,Europe/Paris,1
LOTVIL-E,788224,Lotissement Villevèque,47.556566,-0.4255610000000001,0,Europe/Paris,0
SOUZE-E,13244,Petite Souzelle,47.549681,-0.5638400000000001,0,Europe/Paris,0
PONTLAIT,15506,Pont Laitier,47.413158,-0.6170900000000001,0,Europe/Paris,1
BOISNERI,923534,Boisnerie,47.511524,-0.360042,0,Europe/Paris,0
PAQURA-E,703249,Paqueraie,47.481102,-0.4101350000000001,0,Europe/Paris,0
EPIRE-E,7152,Épiré,47.398263,-0.634565,0,Europe/Paris,0
1HSAU,3016,Hauts de St-Aubin,47.492152,-0.5604220000000001,0,Europe/Paris,1
FOUQUE-E,28861,Fouquetterie,47.468041,-0.7053010000000001,0,Europe/Paris,0
COLOM-E,64617,Colombier,47.482555,-0.4903830000000001,0,Europe/Paris,1
LASOUR-E,,La Source,47.477806,-0.6394650000000001,0,Europe/Paris,1
BALANDE,29121,Basse Lande,47.505124,-0.5948200000000001,0,Europe/Paris,1
MACE,23738,Macé,47.476645,-0.5327370000000001,0,Europe/Paris,1
LESTOU-E,245279,Les Touches,47.53719,-0.5711300000000001,0,Europe/Paris,0
STCHARLE,146807,Collège St-Charles,47.47564,-0.5669380000000001,0,Europe/Paris,0
POISSONN,29689,Cœur de Maine,47.472316,-0.5571670000000001,0,Europe/Paris,1
CTRETRI,2211,Centre de Tri,47.452235,-0.5703360000000001,0,Europe/Paris,1
DESCAZEA,5599,Descazeaux,47.477432,-0.5659450000000001,0,Europe/Paris,1
KENNED-E,21066,Kennedy,47.49216,-0.5771530000000001,0,Europe/Paris,1
PATIS-E,29802,Pâtis,47.464767,-0.7082430000000001,0,Europe/Paris,0
OCENOR-E,478395,ZA L'Océane,47.516007,-0.443245,0,Europe/Paris,1
VAUBAN,16296,Vauban,47.4602,-0.5608630000000001,0,Europe/Paris,1
CCMOLIER,,Centre Cial Mollière,47.460866,-0.6171800000000001,0,Europe/Paris,1
CIMTRELA,31082,Trélazé Cimetière,47.446401,-0.4625970000000001,0,Europe/Paris,1
SARRMA-E,23555,Sarrigné Mairie,47.501677,-0.383139,0,Europe/Paris,1
RECLAIR,461517,René Clair,47.536699,-0.6218490000000001,0,Europe/Paris,1
LORRAIN2,31902,Lorraine,47.470056,-0.5478850000000001,0,Europe/Paris,1
GERI25-E,19686,Grands Ruaux,47.565971,-0.5554519999999999,0,Europe/Paris,0
FREMUR,18974,Frémur,47.45871,-0.5582240000000001,0,Europe/Paris,1
GENIE,17276,Génie,47.457984,-0.5639090000000001,0,Europe/Paris,1
LECHEN-E,9672,Le Chêne,47.420738,-0.5774730000000001,0,Europe/Paris,1
CLOSNEUF,23457,Clos Neuf,47.422416,-0.5654860000000002,0,Europe/Paris,1
BELOEI-E,15961,Bel Oeil,47.427039,-0.5567710000000001,0,Europe/Paris,0
STLAUD,248626,Collège St-Laud,47.418504,-0.5227700000000001,0,Europe/Paris,0
VDLOIRE,6075,Val de Loire,47.449083,-0.513561,0,Europe/Paris,1
ADEZIERE,1649,Adézière,47.50495,-0.6050530000000001,0,Europe/Paris,1
ANDARE-E,503720,Rezeau,47.466847,-0.381857,0,Europe/Paris,0
PISANI,517316,Pisani,47.482962,-0.5489440000000001,0,Europe/Paris,0
PRUILL,642291,Pruillé Centre,47.577165,-0.6627930000000001,0,Europe/Paris,0
SMATOFTO,299329,St-Mathurin Mairie,47.409498,-0.321225,0,Europe/Paris,0
CCHEMINE,30005,Croix de Cheminée,47.467762,-0.5032280000000001,0,Europe/Paris,0
PELSTADE,26074,Pellouailles Stade,47.52324,-0.438945,0,Europe/Paris,0
HTEBRUYP,,Hautes Bruyères -Primaires-,47.592604,-0.4535430000000001,0,Europe/Paris,0
GRAVELLE,875723,Gravelle,47.5306,-0.7513990000000002,0,Europe/Paris,1
SOECPUBL,99939,École E. Joulain,47.571219,-0.421095,0,Europe/Paris,0
BAUNCENT,353041,Bauné Centre,47.499403,-0.318608,0,Europe/Paris,0
KENNEDY,32307,Kennedy,47.492142,-0.5773490000000001,0,Europe/Paris,1
CONFLU-E,887272,Confluence,47.505112,-0.5076100000000001,0,Europe/Paris,0
MASGEMME,3967,Ste-Gemmes Mairie,47.422772,-0.5565450000000001,0,Europe/Paris,1
CHPEGU-E,362903,Charles Péguy,47.530013,-0.6203080000000001,0,Europe/Paris,1
ALLEMA-E,9078,Allemagne,47.527919,-0.5999530000000001,0,Europe/Paris,1
CHARRU-E,758914,Charruau,47.37271,-0.5092130000000001,0,Europe/Paris,0
TOURAINE,26936,Touraine,47.539045,-0.435465,0,Europe/Paris,0
2QUAI,,Le Quai,47.472248,-0.5666020000000001,0,Europe/Paris,1
1CROI,,Deux-Croix,47.475158,-0.5288700000000001,0,Europe/Paris,1
VIVIER-E,27166,Viviers,47.45154,-0.5351680000000001,0,Europe/Paris,1
LACOUDRE,14817,La Coudre,47.460422,-0.7106620000000001,0,Europe/Paris,0
GLYCINES,2847,Glycines,47.499006,-0.5238900000000001,0,Europe/Paris,0
CSARTHE,114,Croix de Sarthe,47.53995,-0.5703100000000001,0,Europe/Paris,0
AVRMAIRI,,Avrillé Mairie,47.503863,-0.5912620000000001,0,Europe/Paris,0
1MONP,,Monplaisir,47.488903,-0.5268290000000001,0,Europe/Paris,1
JDELAVAL,276704,Jeanne de Laval,47.466151,-0.383357,0,Europe/Paris,0
1ACAS,16233,Acacias,47.503646,-0.5863750000000001,0,Europe/Paris,1
LECLERC5,32620,Leclerc,47.483075,-0.5760150000000001,0,Europe/Paris,1
PETMOTTE,51560,Petite Motte,47.576343,-0.5927800000000001,0,Europe/Paris,1
HOSGEMME,3118,Ste-Gemmes Hôpital,47.422862,-0.5607850000000001,0,Europe/Paris,1
CHARNASS,30008,Charnasserie,47.491974,-0.5568830000000001,0,Europe/Paris,1
CESARG-E,23705,César Geoffray,47.458387,-0.5454940000000001,0,Europe/Paris,1
SOUCEL-E,19812,Soucelles Centre,47.570167,-0.4203,0,Europe/Paris,0
TUFFIE-E,818343,Tuffière,47.503131,-0.376603,0,Europe/Paris,0
APPENT-E,20678,Appentis,47.445199,-0.5465630000000001,0,Europe/Paris,1
FOUDON,534977,Foudon,47.492288,-0.4253680000000001,0,Europe/Paris,0
LAURIERE,66217,L'aurière,47.567882,-0.5793509999999999,0,Europe/Paris,1
JEROST-E,16865,Rostand,47.434367,-0.5140740000000001,0,Europe/Paris,1
CHATEL-E,24167,Châtelain,47.483169,-0.5141820000000001,0,Europe/Paris,1
ESPACE5B,6519,Espace Anjou,47.467591,-0.5204839999999999,0,Europe/Paris,1
MEUNIE-E,145892,Meuniers,47.495017,-0.431831,0,Europe/Paris,1
BUCHET-E,306514,Buchetière,47.559747,-0.428126,0,Europe/Paris,0
BEAUMAN,27618,Beaumanoir,47.451543,-0.5105229999999999,0,Europe/Paris,1
1QUAI,,Le Quai,47.472286,-0.5664480000000001,0,Europe/Paris,1
SAICRO-E,20081,Ste-Croix,47.469864,-0.5549630000000001,0,Europe/Paris,1
MARAIS-E,676375,Marais,47.450293,-0.5042000000000001,0,Europe/Paris,1
JOACH,905575,Lycée Joachim du Bellay,47.476439,-0.5476660000000001,0,Europe/Paris,1
SOULBE-E,779714,Beaurepaire Soulaire,47.556521,-0.5556310000000001,0,Europe/Paris,0
GUICHERE,799387,Guichardière,47.584142,-0.4968420000000001,0,Europe/Paris,1
DSCASUB,661157,Descazeaux,47.476912,-0.5673110000000001,0,Europe/Paris,0
LAPOIN-E,17596,La Pointe,47.409872,-0.6203100000000001,0,Europe/Paris,1
MON1,7834,Mongazon,47.460963,-0.5286720000000001,0,Europe/Paris,1
HOTDIE-E,22507,Hôtel Dieu,47.479368,-0.5610840000000001,0,Europe/Paris,1
PAPERIE,25531,Paperie,47.468722,-0.5070360000000002,0,Europe/Paris,1
1DUNA,,Allonneau-Dunant,47.483927,-0.5268110000000001,0,Europe/Paris,1
LEFEVR-E,16289,Lefèvre,47.443181,-0.4891660000000001,0,Europe/Paris,1
BRIOLL-E,24952,Briollay Mairie,47.563506,-0.5073130000000001,0,Europe/Paris,0
RANGEA-E,28686,Rangeardière,47.410148,-0.6228020000000001,0,Europe/Paris,1
CHMARTYR,1237,Champ des Martyrs,47.489855,-0.5830860000000001,0,Europe/Paris,1
COUTAR-E,268168,Coutardière,47.468454,-0.407529,0,Europe/Paris,0
LESSAR-E,23657,Les Essarts,47.469187,-0.7368000000000001,0,Europe/Paris,0
CRESSO-E,191441,Cressonnière,47.474326,-0.4923400000000001,0,Europe/Paris,0
VOISINAY,896110,Voisinay,47.418918,-0.345394,0,Europe/Paris,0
MONTAI-E,19218,Montaigne,47.469498,-0.5315870000000001,0,Europe/Paris,1
PRINCE-E,25212,Princé,47.389561,-0.5258870000000001,0,Europe/Paris,0
SEMARD,27110,Gares Sémard,47.46454,-0.5600870000000001,0,Europe/Paris,1
PELUAU-E,22717,Peluau,47.489426,-0.5677920000000001,0,Europe/Paris,1
GABORI-E,375265,Gaboriau,47.563308,-0.6758150000000001,0,Europe/Paris,1
CLOSVI-E,20765,Clos de la Vigne,47.441641,-0.6112580000000001,0,Europe/Paris,1
BLERIOT,22166,Blériot,47.485973,-0.5636430000000001,0,Europe/Paris,1
CLAIE,3838,Claie,47.460763,-0.6271120000000001,0,Europe/Paris,0
BELAIR-E,15243,Bel Air,47.529907,-0.6073030000000001,0,Europe/Paris,1
MAUFIN-E,17293,Maufinée,47.502602,-0.5888210000000001,0,Europe/Paris,1
GAREPAPI,16316,Gares Papin,47.464917,-0.5577610000000001,0,Europe/Paris,1
ITALIE,9717,Italie,47.524529,-0.6023750000000001,0,Europe/Paris,1
GENDRO-E,,Gendron,47.437757,-0.5267970000000001,0,Europe/Paris,1
GENIE-E,570531,Génie,47.458164,-0.5638620000000001,0,Europe/Paris,1
MONPROF.,29382,Monprofit,47.474262,-0.5666070000000001,0,Europe/Paris,1
SMATGD-E,737761,Grande Rue,47.41104,-0.333323,0,Europe/Paris,0
DJEANCAR,,Jean Carmet -reporté-,47.400758,-0.5404520000000002,0,Europe/Paris,0
AQUITA-E,14482,Aliénor d'Aquitaine,47.463023,-0.6150730000000001,0,Europe/Paris,1
CHATELAI,23220,Châtelain,47.482844,-0.5147350000000001,0,Europe/Paris,1
ECLATERI,28347,Éclateries,47.451199,-0.5197330000000001,0,Europe/Paris,1
PASQUEL,922466,Pasquelerie,47.510651,-0.353188,0,Europe/Paris,0
BELAIR,17130,Bel Air,47.529838,-0.6069730000000001,0,Europe/Paris,1
MORICI-E,60430,Moricière,47.485166,-0.357232,0,Europe/Paris,0
CLAUDE-E,14882,Claudel,47.449984,-0.5668069999999999,0,Europe/Paris,1
TOUSS2-E,137420,Toussaint Hodée,47.500832,-0.428807,0,Europe/Paris,0
TASSIG-E,10656,Pôle Tassigny,47.446522,-0.5372100000000001,0,Europe/Paris,1
ORMEAUX,17473,Ormeaux,47.479954,-0.5197380000000001,0,Europe/Paris,1
STSERGEU,,St-Serge Université,47.476656,-0.5520920000000001,0,Europe/Paris,1
PELEGL-E,21148,Pellouailles Église,47.521494,-0.443926,0,Europe/Paris,0
VILVEC-E,16488,Villevêque École,47.560886,-0.4214280000000001,0,Europe/Paris,0
1BEAU,,Beaussier,47.476478,-0.5992810000000001,0,Europe/Paris,1
FRATER,49164,Fraternité,47.491015,-0.5623710000000001,0,Europe/Paris,1
LESGARES,20210,Les Gares,47.465168,-0.5557900000000001,0,Europe/Paris,1
THOMASS,27878,Thomasserie,47.461762,-0.6253480000000001,0,Europe/Paris,1
TURMINIE,2038,Turminière,47.566668,-0.5456200000000001,0,Europe/Paris,0
VILLEN-E,12314,Villeneuve,47.508319,-0.434702,0,Europe/Paris,0
MINDIERE,800356,Mindière,47.44,-0.6304540000000001,0,Europe/Paris,0
PAQUERET,38080,Paquerette,47.48584,-0.6494780000000001,0,Europe/Paris,0
BARRA-E,690505,Barra,47.483822,-0.5637330000000002,0,Europe/Paris,1
SAVGARE,79863,Savennières Gare,47.381293,-0.6552140000000001,0,Europe/Paris,0
VALLO-E,21364,Vallon,47.463497,-0.6025810000000001,0,Europe/Paris,1
BBCAMT-E,,Belle-Beille Campus,47.47822,-0.6063120000000001,0,Europe/Paris,1
CRFRUX-E,10392,Croix des Frux,47.503348,-0.6909670000000001,0,Europe/Paris,0
LILAS-E,17216,Lilas,47.459544,-0.6630410000000001,0,Europe/Paris,0
FFAURE-E,13088,Félix Faure,47.485487,-0.5469390000000001,0,Europe/Paris,0
PIVERD-E,31587,Piverdière,47.437392,-0.6098290000000001,0,Europe/Paris,1
BAUNBR-E,58353,Château Briançon,47.503388,-0.351694,0,Europe/Paris,0
PATUREAU,20375,Patureaux,47.433815,-0.5280220000000001,0,Europe/Paris,1
GARDOT,27530,Gardot,47.468285,-0.5333530000000001,0,Europe/Paris,1
BANCHAIS,25147,Banchais,47.485298,-0.5121599999999999,0,Europe/Paris,1
FRANVI-E,13502,François Villon,47.433643,-0.5228550000000001,0,Europe/Paris,1
NOUE-E,25919,Nouelle,47.544871,-0.669649,0,Europe/Paris,1
RANGEARD,11014,Rangeardière,47.410112,-0.6229050000000002,0,Europe/Paris,1
2DUNA,,Allonneau-Dunant,47.48383,-0.5268430000000001,0,Europe/Paris,1
BSOLEIL,30366,Beau Soleil,47.426576,-0.7212570000000001,0,Europe/Paris,0
LACDMAIN,30379,Lac De Maine Nautique,47.461185,-0.5960299999999999,0,Europe/Paris,1
LEQUAI,15807,Le Quai,47.472359,-0.5667770000000001,0,Europe/Paris,1
GENDRIE,833019,Gendrie,47.498948,-0.324872,0,Europe/Paris,0
GERICAUL,9434,Géricault,47.460105,-0.5246040000000001,0,Europe/Paris,1
DEUCRO-E,45594,Deux-Croix,47.47503,-0.5288290000000001,0,Europe/Paris,1
CNFPT-E,32156,CNFPT,47.472295,-0.6001040000000001,0,Europe/Paris,1
DAGUEGLI,114161,Daguenière Église,47.419408,-0.436785,0,Europe/Paris,0
LESGAT-E,24961,Les Gas,47.514576,-0.6595750000000001,0,Europe/Paris,0
2DOUT,,Doutre,47.474111,-0.5607290000000001,0,Europe/Paris,1
BOISEP-E,617836,Bois d'Épinard,47.474442,-0.330299,0,Europe/Paris,0
MICHELET,28118,Michelet,47.463532,-0.5455090000000001,0,Europe/Paris,1
CRESSONN,407603,Cressonnière,47.474331,-0.4920680000000001,0,Europe/Paris,0
VEAUDO-E,53114,Veau Doré,47.476428,-0.413401,0,Europe/Paris,0
2ELYS,,Élysée,47.473611,-0.5855359999999999,0,Europe/Paris,1
POLIGU-E,85187,Poliguet,47.494567,-0.397164,0,Europe/Paris,0
LETAND-E,13125,Letanduère,47.452407,-0.5532550000000001,0,Europe/Paris,1
HARAS,20835,Foch-Haras,47.467124,-0.5519360000000001,0,Europe/Paris,1
MAROTT-E,3203,Marottières,47.53627,-0.5686300000000001,0,Europe/Paris,0
MASSON,12311,Masson,47.53174,-0.5674940000000001,0,Europe/Paris,0
FRESNE,32041,Lycée Le Fresne,47.442418,-0.5836500000000001,0,Europe/Paris,0
ECOBAU-D,366802,Louise Michel,47.503093,-0.316221,0,Europe/Paris,0
AVRMAI-E,,Avrillé Mairie,47.504503,-0.5909310000000001,0,Europe/Paris,0
STAUBIN,22468,Foch-St-Aubin,47.468556,-0.5500320000000001,0,Europe/Paris,1
BAHONNEA,26142,Bahonneau,47.453189,-0.4832390000000001,0,Europe/Paris,1
PROUDHON,29327,Proudhon,47.461204,-0.603844,0,Europe/Paris,1
SOULEC-E,503218,Soulaines École,47.365765,-0.5212760000000001,0,Europe/Paris,0
MAROTTIE,10301,Marottières,47.536321,-0.5689070000000001,0,Europe/Paris,0
BMOTTE,25850,Belle Motte,47.531091,-0.5165750000000001,0,Europe/Paris,1
DEBUSS31,24570,Collège Debussy,47.4885,-0.5159130000000001,0,Europe/Paris,0
VILVEQ-E,14981,Villevêque Mairie,47.559368,-0.422071,0,Europe/Paris,0
PRUNIERS,43576,Pruniers,47.44906,-0.6026960000000001,0,Europe/Paris,1
1STGI,23494,St-Gilles,47.506512,-0.5895390000000001,0,Europe/Paris,1
VAILLANT,14457,Vaillante,47.485283,-0.5335569999999999,0,Europe/Paris,1
GILLIE-E,13563,Gillier,47.474962,-0.5253170000000001,0,Europe/Paris,1
BOISRAME,22086,Boisramé,47.478299,-0.5847990000000001,0,Europe/Paris,1
ESPJEU-E,1080,Maison de la Danse,47.488519,-0.5852990000000001,0,Europe/Paris,1
CHAMBOUR,5924,Champboureau,47.396552,-0.6367170000000001,0,Europe/Paris,0
MONNAIE,643212,Monnaie,47.445158,-0.5124109999999999,0,Europe/Paris,0
MORELE-E,4569,Morellerie,47.451234,-0.5448200000000001,0,Europe/Paris,1
JAUDETTE,22121,Jaudette,47.463652,-0.4902180000000001,0,Europe/Paris,1
DIX8JUI,2997,18-juin,47.529528,-0.6181280000000001,0,Europe/Paris,1
BRARDIER,974048,Brardière,47.582185,-0.4941210000000001,0,Europe/Paris,0
CHABOL-E,963145,Chabolais,47.500921,-0.5077690000000001,0,Europe/Paris,1
HRECUL-E,1885,Haute de Reculée,47.485014,-0.5529120000000001,0,Europe/Paris,1
RIPOLLE,22179,Ripollet,47.510907,-0.5888099999999999,0,Europe/Paris,1
ALLUME-E,6636,Allumettes,47.445116,-0.5026370000000001,0,Europe/Paris,1
PETVIVIE,710948,Petit Vivier,47.44573,-0.6059080000000001,0,Europe/Paris,1
LOUPIN-E,26592,Loupinot,47.424594,-0.5526570000000001,0,Europe/Paris,1
LAGRAN-E,11339,La Grange,47.504497,-0.6368040000000001,0,Europe/Paris,0
DUMNACUS,23298,Dumnacus,47.486392,-0.5920770000000001,0,Europe/Paris,0
JOACHIM,890943,Lycée Joachim du Bellay,47.47651,-0.5473700000000001,0,Europe/Paris,0
CLOS9-E,19966,Clos Neuf,47.42249,-0.5655390000000001,0,Europe/Paris,1
SOUCELLE,1423,Soucelles Centre,47.569446,-0.420554,0,Europe/Paris,0
CLODOR-E,17722,Clos Doreau,47.496336,-0.425149,0,Europe/Paris,0
HOTDIEU,4414,Hôtel Dieu,47.479199,-0.5593380000000001,0,Europe/Paris,1
PARC,2377,Roncevaux,47.486741,-0.5986960000000001,0,Europe/Paris,0
CARREAUX,25276,Carreaux,47.512565,-0.4719440000000001,0,Europe/Paris,1
MAJUIN5B,39157,Maréchal Juin,47.449933,-0.5678790000000001,0,Europe/Paris,1
BEAUVA-E,11101,Beauval,47.451682,-0.5512640000000001,0,Europe/Paris,1
DURELLE2,489663,Durellerie Patis,47.4311,-0.6417380000000001,0,Europe/Paris,0
I.U.T.-E,844184,IUT,47.480551,-0.6029679999999999,0,Europe/Paris,1
INRA,13650,INRAE,47.474703,-0.6111220000000001,0,Europe/Paris,1
CHAPEL-E,5633,Chapelles,47.468668,-0.383012,0,Europe/Paris,0
PROUDH-E,30177,Proudhon,47.461657,-0.6034110000000001,0,Europe/Paris,1
VANDE-E,90420,Vandellant,47.478277,-0.5208310000000002,0,Europe/Paris,1
BSOLEI-E,12061,Beau Soleil,47.426713,-0.72135,0,Europe/Paris,0
CHAMAIRE,52310,Champ de l'Aire,47.437255,-0.6150139999999999,0,Europe/Paris,1
VALOR-E,32097,Val d'Or,47.484836,-0.5853850000000002,0,Europe/Paris,1
BOULAIE,565204,Boulaie,47.494179,-0.404213,0,Europe/Paris,0
CHENAIE,543770,Chenaie,47.547969,-0.4742940000000001,0,Europe/Paris,0
PONTSCEM,14271,Ponts-de-Cé Mairie,47.425251,-0.5252370000000001,0,Europe/Paris,1
COUPER-E,,Couperin,47.468528,-0.5278980000000001,0,Europe/Paris,1
ANBRUE-E,648185,André Bruel,47.526672,-0.4680060000000001,0,Europe/Paris,1
LHOIRI-D,,L'Hoirie,47.467056,-0.6182620000000001,0,Europe/Paris,0
FRCEVE-E,15734,Cevert,47.446567,-0.5436350000000001,0,Europe/Paris,1
LAFAUV-E,17497,La Fauvelais,47.451961,-0.5121289999999999,0,Europe/Paris,1
TRELCHEV,91830,Chevallerie,47.446107,-0.4586990000000001,0,Europe/Paris,0
ZIBEAU-E,19670,ZI Beaucouzé,47.459969,-0.6192900000000001,0,Europe/Paris,0
BOUCHEM,9302,Bouchemaine Centre,47.421647,-0.6103860000000001,0,Europe/Paris,1
DEBEAUVO,20135,De Beauvoir,47.528946,-0.6146380000000001,0,Europe/Paris,0
AVENEU-E,3623,Avenue de l'Europe,47.528212,-0.5947990000000001,0,Europe/Paris,1
BODINI-E,298774,Bodinière,47.585439,-0.447124,0,Europe/Paris,0
BUISBE-E,234869,Buissons Belles,47.447951,-0.421034,0,Europe/Paris,0
MONTEC-E,16464,Montéclair,47.464406,-0.6047970000000001,0,Europe/Paris,1
FMAURIAC,169314,Mauriac,47.455138,-0.4716260000000001,0,Europe/Paris,1
MONTRJ-E,,Montrejeau,47.467918,-0.5213940000000001,0,Europe/Paris,0
AULNAI-E,172702,Aulnaies,47.586835,-0.439987,0,Europe/Paris,0
BOURSE,18560,Bourse,47.442828,-0.4954400000000001,0,Europe/Paris,0
LEVRAU-E,,Levrauderies,47.466653,-0.4686490000000001,0,Europe/Paris,0
1JVIL,20509,Jean Vilar,47.445072,-0.5623260000000001,0,Europe/Paris,1
INTREP-E,8993,Intrépide,47.44735,-0.5522960000000001,0,Europe/Paris,1
AUVERGNE,2306,Auvergne,47.489505,-0.5308240000000001,0,Europe/Paris,1
BASCHESN,652997,Basse Chesnaie,47.573899,-0.6774360000000001,0,Europe/Paris,0
BELLVUTR,30214,Bellevue,47.448196,-0.5068840000000001,0,Europe/Paris,1
FO-LOR-R,170,Foch-Maison Bleue,47.469676,-0.5489889999999999,0,Europe/Paris,1
JE23-E,11485,Jean XXIII,47.44852,-0.5638110000000001,0,Europe/Paris,1
BRAIBO-E,348073,Croix de Bois,47.449073,-0.425358,0,Europe/Paris,0
EBEAUP-E,9811,Ébeaupin,47.464415,-0.6248100000000001,0,Europe/Paris,0
LESROS-E,25672,Les Roses,47.426867,-0.5516270000000001,0,Europe/Paris,1
